,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0039500,20.29247831,-0.779560062,0.510701272,-1.526450207,0.126897782,0.631137187
FBgn0028467,1116.963703,-0.165567767,0.108531615,-1.525525687,0.127128032,0.63141673
FBgn0031871,529.9969762,0.202499407,0.132824809,1.524560119,0.127368851,0.63141673
FBgn0032082,369.7961663,0.307987893,0.202063276,1.524215083,0.127454991,0.63141673
FBgn0032699,1656.73809,0.227575174,0.149261704,1.524672218,0.127340875,0.63141673
FBgn0033246,7332.163773,-0.192792003,0.126500997,-1.52403544,0.127499858,0.63141673
FBgn0037703,453.8375974,-0.193205102,0.126738682,-1.524436729,0.127399651,0.63141673
FBgn0043884,11508.0712,-0.194421803,0.127539231,-1.524407826,0.127406866,0.63141673
FBgn0027841,234.5590804,0.25357245,0.166586115,1.52217038,0.127966395,0.631746284
FBgn0035149,2005.055929,0.173319967,0.11381373,1.522838827,0.127799033,0.631746284
FBgn0038660,1644.729347,-0.273472159,0.179691468,-1.52189841,0.128034538,0.631746284
FBgn0038780,1960.465378,-0.352557332,0.231580827,-1.522394302,0.127910312,0.631746284
FBgn0040372,645.5413784,-0.245323871,0.161132815,-1.522494786,0.127885151,0.631746284
FBgn0050349,1326.074732,-0.208209854,0.136675973,-1.523383005,0.127662911,0.631746284
FBgn0000283,3526.04714,-0.173667206,0.114364398,-1.518542556,0.12887768,0.631780083
FBgn0001084,68.62776023,0.358697969,0.236326044,1.51780973,0.129062371,0.631780083
FBgn0003227,232.3193885,0.240902767,0.158522865,1.519672045,0.128593421,0.631780083
FBgn0004828,6997.881378,0.181280694,0.119315531,1.519338618,0.128677284,0.631780083
FBgn0011566,359.6742198,0.305882679,0.20149787,1.518044231,0.129003249,0.631780083
FBgn0026088,448.535778,0.238371116,0.15711071,1.517217481,0.129211784,0.631780083
FBgn0030630,582.0853814,0.255403569,0.167938693,1.520814313,0.128306442,0.631780083
FBgn0030664,12.60772299,0.819010215,0.539077219,1.519281813,0.128691576,0.631780083
FBgn0034094,206.9725483,-0.402772009,0.265368874,-1.517781659,0.12906945,0.631780083
FBgn0034647,13.32688867,0.798239327,0.525514137,1.518968323,0.12877047,0.631780083
FBgn0035374,647.7087499,0.209209424,0.13787876,1.517343379,0.129180011,0.631780083
FBgn0035393,310.1940786,0.275787675,0.181621301,1.518476485,0.128894323,0.631780083
FBgn0039061,1055.76654,-0.269466184,0.1771545,-1.521080096,0.128239739,0.631780083
FBgn0041225,36.29177686,0.516924158,0.340135649,1.519758833,0.128571599,0.631780083
FBgn0053643,14.31155503,1.075336421,0.706854139,1.521298897,0.128184847,0.631780083
FBgn0033049,270.0232556,-0.326607414,0.215314598,-1.516884674,0.129295804,0.631809368
FBgn0034200,100.8099384,0.462388276,0.304932428,1.516363082,0.129427569,0.632071788
FBgn0010909,13382.90012,-0.215719217,0.142297697,-1.515971249,0.129526623,0.632174239
FBgn0001248,2911.372802,0.218043383,0.144023726,1.513940715,0.130040877,0.632552938
FBgn0011481,1091.61877,-0.269478105,0.177973485,-1.514147487,0.129988437,0.632552938
FBgn0024985,763.0521796,-0.170702548,0.112797069,-1.51335978,0.130188295,0.632552938
FBgn0028386,6386.19852,-0.291243541,0.192216501,-1.515184901,0.129725586,0.632552938
FBgn0030171,53.7792112,-0.443140936,0.292804543,-1.513435997,0.130168947,0.632552938
FBgn0036921,2467.054463,-0.257633097,0.170189229,-1.513803773,0.130075615,0.632552938
FBgn0038461,272.9593375,0.333704436,0.220515906,1.513289642,0.130206103,0.632552938
FBgn0052446,130.1937514,0.299162544,0.197702086,1.513198719,0.13022919,0.632552938
FBgn0020756,2142.705566,-0.188295909,0.124503737,-1.512371548,0.130439369,0.6328146
FBgn0031079,3852.022562,0.277786218,0.183673069,1.512394926,0.130433425,0.6328146
FBgn0000139,647.1524814,-0.243100103,0.16084462,-1.511397167,0.130687291,0.63287978
FBgn0014930,287.5452132,0.220105526,0.145630281,1.51139945,0.13068671,0.63287978
FBgn0027598,7088.113319,0.196537802,0.129996984,1.511864315,0.130568384,0.63287978
FBgn0051624,31.02163955,0.569206107,0.376800601,1.51062951,0.130882871,0.633448061
FBgn0083940,19.20884862,0.728348788,0.482322058,1.510088075,0.131020952,0.633737544
FBgn0029506,11686.33852,0.282403196,0.187137003,1.50907192,0.131280405,0.633801831
FBgn0030011,23.70993883,0.632846463,0.419519291,1.508503844,0.131425624,0.633801831
FBgn0036804,178.7400258,0.290887862,0.192741853,1.50920964,0.131245217,0.633801831
FBgn0040793,1206.775205,0.188984077,0.125235072,1.509034753,0.131289902,0.633801831
FBgn0260753,21.65178629,0.640966594,0.424891445,1.508542011,0.131415863,0.633801831
FBgn0034399,709.5750765,0.288886936,0.191609466,1.507686137,0.131634875,0.634055672
FBgn0250818,1064.314575,-0.400578587,0.26568706,-1.507708306,0.131629199,0.634055672
FBgn0036574,759.1609709,-0.21603043,0.143378543,-1.506713806,0.131884031,0.634878122
FBgn0028546,790.204938,0.173950071,0.115591,1.504875561,0.132356073,0.635638862
FBgn0030711,220.7915683,-0.361067542,0.239845676,-1.505416098,0.132217133,0.635638862
FBgn0032956,2797.942201,0.347803492,0.231100277,1.504989507,0.132326775,0.635638862
FBgn0039022,81.88858753,-0.337590829,0.224207868,-1.505704651,0.13214301,0.635638862
FBgn0010441,801.3385132,-0.192084506,0.127673862,-1.504493582,0.132454325,0.63573365
FBgn0051133,93.80026217,0.356670139,0.23715665,1.503943232,0.132595984,0.636036543
FBgn0039024,120.7933075,-0.374367897,0.24901671,-1.503384639,0.132739885,0.636349824
FBgn0010194,1164.89336,0.201466608,0.134106215,1.502291361,0.133021879,0.636571012
FBgn0032782,308.5786736,-0.261033227,0.173731778,-1.502507081,0.1329662,0.636571012
FBgn0035975,129.7645997,0.3031871,0.201751352,1.50277605,0.132896804,0.636571012
FBgn0023174,1677.232242,0.186800896,0.124372305,1.501949303,0.133110202,0.636617429
FBgn0050285,10.05775643,0.906135515,0.603457996,1.50157181,0.133207728,0.636707778
FBgn0034219,784.0961815,-0.357441362,0.23809888,-1.501230761,0.133295886,0.63675327
FBgn0003890,1642.345288,-0.345873531,0.230484499,-1.500636842,0.133449517,0.637111284
FBgn0000611,1381.016486,-0.186410224,0.12438998,-1.498595171,0.133978686,0.638129021
FBgn0002643,3083.467773,-0.209190173,0.139618859,-1.498294528,0.134056745,0.638129021
FBgn0026199,1334.648044,-0.41521327,0.277086967,-1.498494409,0.134004844,0.638129021
FBgn0031529,437.385482,0.184214443,0.12288978,1.49902166,0.133868013,0.638129021
FBgn0033186,99.32873823,0.320551641,0.213865336,1.498848043,0.133913058,0.638129021
FBgn0031313,1463.780428,-0.350242988,0.233811901,-1.497969034,0.134141296,0.63815633
FBgn0000546,937.4573925,-0.196917605,0.131800961,-1.494052884,0.135161797,0.63881539
FBgn0001219,85271.77884,0.223328913,0.149183166,1.497011487,0.134390269,0.63881539
FBgn0003415,2245.310517,-0.195313543,0.130543452,-1.496157339,0.134612659,0.63881539
FBgn0004449,2380.403349,-0.187829676,0.125592125,-1.495552972,0.134770186,0.63881539
FBgn0027053,780.4809151,0.171319509,0.114576413,1.495242393,0.134851193,0.63881539
FBgn0030001,43.1925579,0.530247721,0.354948455,1.49387246,0.135208958,0.63881539
FBgn0030629,137.9071103,0.373478917,0.249960977,1.494148892,0.135136707,0.63881539
FBgn0031183,428.4997382,-0.246065732,0.164770402,-1.493385519,0.135336301,0.63881539
FBgn0033224,1482.817123,-0.225231755,0.150502913,-1.496527551,0.134516234,0.63881539
FBgn0033259,989.6351539,-0.190145097,0.127145283,-1.495494696,0.134785383,0.63881539
FBgn0033784,377.8434216,-0.197205912,0.131963251,-1.494400222,0.135071043,0.63881539
FBgn0037892,210.9748553,0.242805416,0.162393383,1.495168162,0.13487056,0.63881539
FBgn0038745,1477.215506,-0.215004726,0.143982599,-1.493268818,0.135366834,0.63881539
FBgn0052344,1248.705691,-0.163985258,0.109821228,-1.493201821,0.135384366,0.63881539
FBgn0032394,681.7407897,0.255572816,0.171244653,1.492442604,0.135583153,0.639219304
FBgn0038304,580.5082104,0.192099339,0.128729441,1.492271985,0.135627858,0.639219304
FBgn0032130,412.2562125,-0.229779814,0.154097593,-1.491131756,0.135926906,0.639883815
FBgn0034142,793.1801433,0.203145834,0.136210245,1.491413767,0.135852896,0.639883815
FBgn0041094,1940.179563,-0.278484564,0.186807649,-1.490755684,0.13602565,0.639976579
FBgn0027783,1575.427208,-0.186881229,0.125420856,-1.490033117,0.136215528,0.640497754
FBgn0002284,1654.84989,0.193111723,0.129667034,1.489289278,0.13641121,0.640673762
FBgn0034694,413.5665497,-0.318347182,0.213755138,-1.489307743,0.13640635,0.640673762
FBgn0031068,427.1205856,0.279771728,0.187947092,1.48856641,0.136601582,0.641195949
FBgn0016081,4925.96109,-0.199509869,0.134159889,-1.487105201,0.136987028,0.641299772
FBgn0026262,1052.529393,-0.400122193,0.268938848,-1.487781315,0.136808575,0.641299772
FBgn0036686,1482.865416,-0.166862587,0.11216393,-1.487667077,0.136838714,0.641299772
FBgn0039110,934.593867,0.28005404,0.188261965,1.487576308,0.136862665,0.641299772
FBgn0050428,118.7635195,-0.39908695,0.26838731,-1.486981445,0.137019712,0.641299772
FBgn0004921,2025.155741,-0.230613425,0.155643734,-1.481674973,0.138426799,0.641736541
FBgn0015803,1864.116581,-0.141357117,0.095322485,-1.482935705,0.138091494,0.641736541
FBgn0020251,333.3988576,-0.222578809,0.150000679,-1.483852009,0.137848186,0.641736541
FBgn0025519,556.3071325,0.185966976,0.125587084,1.480781065,0.138664924,0.641736541
FBgn0025574,407.2325756,0.294818182,0.198883707,1.482364677,0.138243288,0.641736541
FBgn0027587,1063.53428,-0.229569714,0.154703573,-1.483932852,0.137826735,0.641736541
FBgn0031547,265.2774884,-0.802698027,0.540103258,-1.486193641,0.137227909,0.641736541
FBgn0032034,177.9737785,-0.320053704,0.216200029,-1.480359211,0.138777409,0.641736541
FBgn0032251,108.3756278,-0.324141519,0.218626159,-1.482629164,0.138172964,0.641736541
FBgn0032925,1202.813508,-0.210746587,0.142328986,-1.480700403,0.138686427,0.641736541
FBgn0033754,38.53337981,-0.681071731,0.459014977,-1.483767992,0.137870481,0.641736541
FBgn0033763,77.49906413,-0.404628289,0.272797943,-1.483252712,0.138007281,0.641736541
FBgn0034011,44.23192189,-0.452432928,0.304908924,-1.483829735,0.137854097,0.641736541
FBgn0034602,10.33742839,-0.818813339,0.552895598,-1.480954709,0.138618643,0.641736541
FBgn0034940,253.5286662,0.21578883,0.145597141,1.482095245,0.138314954,0.641736541
FBgn0037659,2139.887463,-0.175692205,0.118614552,-1.481202782,0.138552545,0.641736541
FBgn0039929,484.5442846,-0.286197123,0.193318839,-1.48044093,0.138755614,0.641736541
FBgn0045842,1879.483073,-0.161967593,0.10934212,-1.481291869,0.138528814,0.641736541
FBgn0050485,14.83850923,-0.749979517,0.504729369,-1.485904255,0.137304448,0.641736541
FBgn0051040,503.4951565,0.188889169,0.127372063,1.482971737,0.13808192,0.641736541
FBgn0250732,1140.624321,-0.196625462,0.132370998,-1.48541194,0.137434735,0.641736541
FBgn0000279,98.30594393,0.379643272,0.256513961,1.480010176,0.138870531,0.641800622
FBgn0033460,2557.503424,-0.130903306,0.088471878,-1.479603565,0.138979075,0.641935863
FBgn0032140,2149.140058,0.250149994,0.169118296,1.479142117,0.139102336,0.64213889
FBgn0030196,247.1555013,0.247084311,0.167186926,1.477892537,0.139436544,0.643015662
FBgn0030391,355.6604395,0.221410716,0.14987003,1.477351516,0.139581435,0.643015662
FBgn0037653,671.6612668,0.177205949,0.119934543,1.477522199,0.139535712,0.643015662
FBgn0042125,45.81816369,0.481294224,0.325805238,1.4772452,0.139609922,0.643015662
FBgn0026370,2668.984237,-0.198312651,0.134333915,-1.476266447,0.139872378,0.643096633
FBgn0029118,554.6892597,0.194088287,0.131454788,1.476464189,0.139819322,0.643096633
FBgn0032453,1275.651677,0.185879269,0.125872026,1.476732162,0.139747447,0.643096633
FBgn0052066,2517.521834,-0.13122721,0.088907617,-1.475995136,0.139945198,0.643096633
FBgn0014963,3224.723623,-0.183331801,0.1243651,-1.47414187,0.140443397,0.643474671
FBgn0023506,204.1369762,-0.220395649,0.149694346,-1.472304431,0.140938687,0.643474671
FBgn0028691,964.5171871,0.178179244,0.120884032,1.473968411,0.140490097,0.643474671
FBgn0028985,834.5598409,0.179498406,0.121868324,1.472888114,0.140781207,0.643474671
FBgn0031003,313.6030146,0.228563661,0.155135312,1.473318084,0.140665287,0.643474671
FBgn0031913,953.6316028,-0.360879353,0.244654046,-1.475059821,0.140196461,0.643474671
FBgn0032252,110.1054144,0.31314231,0.212821163,1.471387081,0.141186465,0.643474671
FBgn0036153,29.17516283,-0.545362839,0.369728566,-1.475035711,0.140202943,0.643474671
FBgn0036487,821.238728,0.158720276,0.107791517,1.472474652,0.140892747,0.643474671
FBgn0039890,1202.209839,-0.388570565,0.264046354,-1.471599813,0.141128976,0.643474671
FBgn0040364,85.12700895,0.408752811,0.277471544,1.473134165,0.140714863,0.643474671
FBgn0040384,220.1783907,-0.27651758,0.187765323,-1.472676501,0.140838286,0.643474671
FBgn0040765,1386.385782,0.274655709,0.186357859,1.473808031,0.140533285,0.643474671
FBgn0053144,1314.708924,0.276661509,0.188043317,1.471264779,0.141219525,0.643474671
FBgn0086681,23.33421872,-0.629208892,0.427632638,-1.471377149,0.14118915,0.643474671
FBgn0260456,650.4218622,-0.240748625,0.163805556,-1.46972197,0.14163707,0.64501426
FBgn0030968,105.6145539,0.363378037,0.247300533,1.469378302,0.141730209,0.645075607
FBgn0038966,339.1280976,-0.240536552,0.163748488,-1.468939067,0.141849317,0.645255012
FBgn0261555,66.59175847,0.427339397,0.290990068,1.468570385,0.141949352,0.645347504
FBgn0037340,165.8847943,0.258382185,0.176027905,1.467847869,0.142145551,0.645824077
FBgn0037470,880.8126409,0.189182213,0.128906097,1.467597086,0.1422137,0.645824077
FBgn0083973,16.37291369,-0.710446295,0.484319477,-1.466895983,0.142404354,0.646327383
FBgn0000351,34.31587814,0.473493852,0.32289152,1.466417737,0.142534517,0.64645054
FBgn0039323,57.44320985,0.474041269,0.323310688,1.466209706,0.142591165,0.64645054
FBgn0034733,40.79713131,0.488176328,0.333150278,1.465333695,0.142829898,0.646808547
FBgn0052479,6684.215484,-0.160224987,0.109329601,-1.465522474,0.142778425,0.646808547
FBgn0051119,28.9940241,0.508060809,0.346955958,1.464338043,0.143101607,0.647676755
FBgn0000142,1905.799519,-0.151980627,0.10386343,-1.463273706,0.1433925,0.648251132
FBgn0015664,1466.975358,-0.188245661,0.129006963,-1.459189923,0.144512842,0.648251132
FBgn0020616,1185.745541,-0.162809742,0.111379869,-1.461751959,0.143809193,0.648251132
FBgn0028331,4474.510268,-0.238237676,0.162889082,-1.462576089,0.14358341,0.648251132
FBgn0028424,1091.353562,0.216868795,0.148290645,1.462457693,0.14361583,0.648251132
FBgn0029999,567.7279247,0.18293837,0.12543828,1.458393483,0.144732116,0.648251132
FBgn0030120,19.43523301,-0.721246273,0.49460496,-1.458226931,0.144778003,0.648251132
FBgn0031987,280.2927983,-0.266792073,0.182430473,-1.462431513,0.143622999,0.648251132
FBgn0032744,90.26631119,0.380859135,0.260633371,1.461283079,0.143937772,0.648251132
FBgn0033051,755.8978012,-0.152995702,0.104953404,-1.457748829,0.144909788,0.648251132
FBgn0033388,153.0293734,-0.25240832,0.172853528,-1.460243957,0.144223039,0.648251132
FBgn0033551,763.4989469,-0.218425467,0.149481607,-1.461219687,0.143955162,0.648251132
FBgn0035612,13.22627833,-0.739648266,0.506952713,-1.459008398,0.144562796,0.648251132
FBgn0035959,525.3412936,-0.238684646,0.163384453,-1.460877344,0.144049105,0.648251132
FBgn0036655,19.53730475,0.587475461,0.402569886,1.459312984,0.144478983,0.648251132
FBgn0036668,1932.104162,-0.165781941,0.113707768,-1.45796496,0.144850202,0.648251132
FBgn0037465,442.7034419,0.222178581,0.152342825,1.458411847,0.144727057,0.648251132
FBgn0038465,6088.536227,-0.226615026,0.15543356,-1.457954294,0.144853142,0.648251132
FBgn0038530,31.04068228,0.611304655,0.41810585,1.462081084,0.143718992,0.648251132
FBgn0039126,344.4663693,0.185728166,0.127162974,1.460552228,0.144138365,0.648251132
FBgn0052528,1722.428994,0.187141882,0.128317838,1.458424525,0.144723565,0.648251132
FBgn0000289,3448.56555,-0.16348848,0.112287701,-1.455978515,0.145398559,0.64849056
FBgn0032702,1644.497022,-0.188064104,0.129181347,-1.455814702,0.14544385,0.64849056
FBgn0033381,201.2989566,0.276631504,0.189977615,1.456126839,0.145357559,0.64849056
FBgn0036913,1840.53325,-0.19489754,0.133825725,-1.45635332,0.145294973,0.64849056
FBgn0040281,15.74615633,0.691493278,0.474636286,1.456890884,0.145146503,0.64849056
FBgn0259140,10.18577643,0.992880062,0.681462579,1.456983983,0.145120802,0.64849056
FBgn0004837,354.4862003,-0.209187051,0.143855963,-1.454142368,0.145906839,0.649481955
FBgn0032513,663.1532927,-0.164358346,0.113015907,-1.454293919,0.145864836,0.649481955
FBgn0039531,168.4016003,0.243209573,0.167245409,1.454207773,0.145888711,0.649481955
FBgn0051370,246.5329823,-0.365404406,0.251373746,-1.453629948,0.146048929,0.649757242
FBgn0041188,5139.382969,-0.245838514,0.169209071,-1.452868412,0.146260293,0.650340248
FBgn0033092,118.4039766,-0.342733733,0.236006917,-1.452219015,0.146440717,0.650466535
FBgn0033431,357.6348157,0.257861073,0.177567291,1.452187911,0.146449363,0.650466535
FBgn0039601,845.4320595,0.181774648,0.125277736,1.450973281,0.1467873,0.651610072
FBgn0085379,26.8980695,-0.670692224,0.46245577,-1.450284043,0.146979327,0.652104991
FBgn0011768,1934.7535,0.225132265,0.15535015,1.449192456,0.147283844,0.652919955
FBgn0046685,1262.315328,0.199778306,0.137868697,1.449047608,0.147324288,0.652919955
FBgn0259167,107.7783578,-0.361851055,0.249821203,-1.448440127,0.147493999,0.653314504
FBgn0028941,12.41298598,0.835405648,0.577422884,1.446783061,0.147957692,0.653682149
FBgn0029826,9.888704124,0.823754638,0.569515498,1.446413033,0.148061388,0.653682149
FBgn0029893,2181.202121,-0.229686031,0.158747524,-1.446863705,0.1479351,0.653682149
FBgn0030099,337.384604,0.209739515,0.144887907,1.447598493,0.147729373,0.653682149
FBgn0035726,4910.468266,0.126444441,0.087380073,1.447062654,0.147879376,0.653682149
FBgn0051063,662.6388736,0.203915771,0.14096267,1.446594129,0.148010631,0.653682149
FBgn0032895,9.503668282,0.916220358,0.633992346,1.445159967,0.148412958,0.654164247
FBgn0037917,672.7758608,-0.252438509,0.174638999,-1.445487605,0.148320972,0.654164247
FBgn0086689,1442.463594,-0.156261026,0.108118039,-1.445281732,0.148378767,0.654164247
FBgn0004167,46999.5426,-0.179777186,0.124512064,-1.443853554,0.148780174,0.654357994
FBgn0013325,24343.31195,0.220004443,0.152366084,1.443920044,0.148761468,0.654357994
FBgn0031497,3431.203891,0.217100378,0.150345824,1.444006706,0.148737089,0.654357994
FBgn0260874,167.7179882,0.260868784,0.180589317,1.44454162,0.148586681,0.654357994
FBgn0004595,48.2001126,0.553803408,0.384178932,1.44152467,0.149436513,0.655088502
FBgn0030797,432.0244492,-0.205163576,0.142294719,-1.441821436,0.149352754,0.655088502
FBgn0034009,1054.397289,-0.160213287,0.111169168,-1.441166562,0.149537633,0.655088502
FBgn0034010,547.223254,-0.765118571,0.530975128,-1.44096876,0.149593509,0.655088502
